Area Code (FAO),Year,Value
79,2006,1.26
79,2007,2.093
79,2008,1.545
79,2009,1.284
79,2010,0.196
79,2011,1.12
79,2012,1.35
79,2013,0.584
79,2014,2.516
79,2015,1.673
79,2016,1.985
79,2017,1.651
79,2018,2.395
79,2019,2.335
79,2020,2.521
81,1961,-0.071
81,1962,-0.143
81,1963,0.135
81,1964,-0.149
81,1965,-0.139
81,1966,0.068
81,1967,-0.203
81,1968,-0.128
81,1969,0.301
81,1970,0.302
81,1971,-0.127
81,1972,0.056
81,1973,0.603
81,1974,0.027
81,1975,-0.2
81,1976,-0.328
81,1977,0.316
81,1978,0.099
81,1979,0.592
81,1980,0.476
81,1981,0.204
81,1982,0.192
81,1983,0.722
81,1984,0.685
81,1985,0.375
81,1986,0.318
81,1987,0.985
81,1988,0.687
81,1989,0.251
81,1990,0.539
81,1991,0.405
81,1992,0.159
81,1993,0.503
81,1994,0.591
81,1995,0.761
81,1996,0.726
81,1997,0.544
81,1998,1.193
81,1999,0.625
81,2000,0.479
81,2001,0.612
81,2002,0.871
81,2003,1.038
81,2004,0.794
81,2005,1.019
81,2006,1.039
81,2007,1.015
81,2008,0.767
81,2009,0.941
81,2010,1.322
81,2011,0.929
81,2012,0.657
81,2013,0.89
81,2014,0.919
81,2015,1.224
81,2016,1.328
81,2017,1.405
81,2018,1.173
81,2019,1.389
81,2020,1.355
82,1961,0.567
82,1962,0.517
82,1963,0.048
82,1964,0.488
82,1965,-0.063
82,1966,0.251
82,1967,-0.12
82,1968,-0.014
82,1969,-0.352
82,1970,-0.093
82,1971,-0.855
82,1972,-0.912
82,1973,-0.2
82,1974,-0.414
82,1975,-0.203
82,1976,-0.49
82,1977,-0.143
82,1978,0.212
82,1979,0.388
82,1980,0.3
82,1981,0.355
82,1982,0.474
82,1983,0.366
82,1984,-0.158
82,1985,0.579
82,1986,0.224
82,1987,0.489
82,1988,0.778
82,1989,0.918
82,1990,1.207
82,1991,0.124
82,1992,0.197
82,1993,-0.093
82,1994,0.77
82,1995,1.344
82,1996,0.771
82,1997,1.469
82,1998,1.117
82,1999,0.73
82,2000,0.843
82,2001,1.299
82,2002,0.883
82,2003,1.424
82,2004,1.056
82,2005,0.873
82,2006,1.457
82,2007,0.844
82,2008,0.978
82,2009,1.27
82,2010,1.341
82,2011,1.679
82,2012,0.992
82,2013,0.913
82,2014,1.507
82,2015,1.442
82,2016,1.799
82,2017,2.089
82,2018,0.799
82,2019,1.351
82,2020,1.992
84,1961,0.493
84,1962,0.621
84,1963,0.3
84,1964,-0.308
84,1965,-0.328
84,1966,0.782
84,1967,-0.201
84,1968,0.187
84,1969,-0.079
84,1970,0.275
84,1971,-0.223
84,1972,-0.182
84,1973,-0.362
84,1974,-0.194
84,1975,-0.251
84,1976,-0.907
84,1977,0.342
84,1978,-0.542
84,1979,0.201
84,1980,-0.36
84,1981,-0.169
84,1982,-0.215
84,1983,-0.464
84,1984,-0.093
84,1985,-0.03
84,1986,0.341
84,1987,-0.363
84,1988,0.162
84,1989,-0.173
84,1990,0.388
84,1991,-0.174
84,1992,-0.5
84,1993,-0.292
84,1994,1.099
84,1995,-0.001
84,1996,-0.127
84,1997,-0.169
84,1998,0.654
84,1999,0.824
84,2000,0.697
84,2001,1.334
84,2002,0.465
84,2003,0.409
84,2004,0.349
84,2005,0.222
84,2006,0.272
84,2007,1.084
84,2008,0.88
84,2009,0.765
84,2010,1.567
84,2011,0.389
84,2012,1.23
84,2013,1.329
84,2014,1.073
84,2015,0.911
84,2016,1.576
84,2017,0.657
84,2018,1.948
84,2019,1.503
84,2020,1.447
85,1961,-0.285
85,1962,0.849
85,1963,0.316
85,1964,0.265
85,1965,0.806
85,1966,-0.209
85,1967,-0.372
85,1968,-0.266
85,1969,-0.258
85,1970,-0.231
85,1971,-0.792
85,1972,-0.85
85,1973,-0.995
85,1974,0.296
85,1975,-1.103
85,1976,-0.267
85,1977,0.749
85,1978,-0.693
85,1979,0.487
85,1980,0.906
85,1981,-0.378
85,1982,-0.657
85,1983,-2.076
85,1984,-1.47
85,1985,0.875
85,1986,0.364
85,1987,-0.138
85,1988,0.488
85,1989,-1.512
85,1990,-0.376
85,1991,-0.327
85,1992,-1.256
85,1993,-1.371
85,1994,-0.442
85,1995,-0.345
85,1996,0.652
85,1997,0.371
85,1998,1.253
85,1999,0.503
85,2000,0.824
85,2001,0.818
85,2002,1.173
85,2003,2.314
85,2004,1.454
85,2005,1.866
85,2006,1.707
85,2007,1.35
85,2008,0.941
85,2009,0.832
85,2010,3.039
85,2011,1.672
85,2012,1.612
85,2013,1.363
85,2014,1.419
85,2015,0.184
85,2016,2.346
85,2017,1.184
85,2018,0.912
85,2019,2.211
85,2020,1.325
86,1961,0.12
86,1962,0.046
86,1963,0.287
86,1964,-0.081
86,1965,-0.23
86,1966,0.021
86,1967,-0.277
86,1968,-0.19
86,1969,0.447
86,1970,0.232
86,1971,-0.349
86,1972,-0.151
86,1973,0.063
86,1974,-0.46
86,1975,-0.414
86,1976,-0.151
86,1977,-0.015
86,1978,0.134
86,1979,0.336
86,1980,0.296
86,1981,0.365
86,1982,0.13
86,1983,0.406
86,1984,0.016
86,1985,-0.378
86,1986,-0.1
86,1987,0.51
86,1988,0.521
86,1989,-0.089
86,1990,0.133
86,1991,0.271
86,1992,0.303
86,1993,0.372
86,1994,0.378
86,1995,0.595
86,1996,0.344
86,1997,0.436
86,1998,0.988
86,1999,0.445
86,2000,0.24
86,2001,0.466
86,2002,0.421
86,2003,0.746
86,2004,0.34
86,2005,0.866
86,2006,0.575
86,2007,0.515
86,2008,0.383
86,2009,0.403
86,2010,1.132
86,2011,0.645
86,2012,0.489
86,2013,0.595
86,2014,0.51
86,2015,0.704
86,2016,0.802
86,2017,0.748
86,2018,0.333
86,2019,0.566
86,2020,0.823
87,1961,-0.011
87,1962,0.047
87,1963,0.216
87,1964,0.09
87,1965,-0.339
87,1966,0.085
87,1967,-0.225
87,1968,-0.271
87,1969,0.325
87,1970,0.083
87,1971,-0.287
87,1972,-0.134
87,1973,0.18
87,1974,-0.379
87,1975,-0.385
87,1976,-0.454
87,1977,0.127
87,1978,0.109
87,1979,0.1
87,1980,0.577
87,1981,0.502
87,1982,0.123
87,1983,0.478
87,1984,0.009
87,1985,-0.066
87,1986,-0.031
87,1987,0.537
87,1988,0.36
87,1989,-0.136
87,1990,0.255
87,1991,0.289
87,1992,0.233
87,1993,0.375
87,1994,0.442
87,1995,0.526
87,1996,0.287
87,1997,0.46
87,1998,0.979
87,1999,0.435
87,2000,0.136
87,2001,0.434
87,2002,0.544
87,2003,0.678
87,2004,0.346
87,2005,0.648
87,2006,0.468
87,2007,0.673
87,2008,0.157
87,2009,0.389
87,2010,0.974
87,2011,0.371
87,2012,0.504
87,2013,0.558
87,2014,0.544
87,2015,0.803
87,2016,0.916
87,2017,0.666
87,2018,0.486
87,2019,0.694
87,2020,1.039
89,1961,-0.003
89,1962,-0.077
89,1963,-0.09
89,1964,-0.068
89,1965,-0.09
89,1966,-0.097
89,1967,-0.39
89,1968,-0.359
89,1969,0.396
89,1970,-0.085
89,1971,-0.101
89,1972,0.437
89,1973,0.479
89,1974,-0.289
89,1975,0.178
89,1976,-0.351
89,1977,0.25
89,1978,0.168
89,1979,0.34
89,1980,0.463
89,1981,-0.004
89,1982,0.484
89,1983,0.68
89,1984,0.135
89,1985,0.177
89,1986,0.141
89,1987,0.37
89,1988,0.509
89,1989,0.21
89,1990,0.412
89,1991,0.666
89,1992,0.481
89,1993,0.378
89,1994,0.654
89,1995,0.675
89,1996,0.17
89,1997,0.785
89,1998,0.962
89,1999,0.661
89,2000,0.383
89,2001,0.455
89,2002,0.702
89,2003,0.887
89,2004,0.62
89,2005,0.778
89,2006,0.567
89,2007,0.732
89,2008,0.417
89,2009,1.021
89,2010,0.715
89,2011,0.701
89,2012,0.512
89,2013,0.684
89,2014,0.602
89,2015,1.184
89,2016,1.386
89,2017,1.029
89,2018,0.865
89,2019,1.408
89,2020,1.714
90,1961,-0.131
90,1962,-0.137
90,1963,0.16
90,1964,-0.173
90,1965,-0.115
90,1966,0.01
90,1967,-0.23
90,1968,-0.176
90,1969,0.443
90,1970,0.344
90,1971,-0.132
90,1972,0.199
90,1973,0.573
90,1974,-0.076
90,1975,-0.258
90,1976,-0.264
90,1977,0.21
90,1978,0.204
90,1979,0.511
90,1980,0.639
90,1981,0.342
90,1982,0.233
90,1983,0.655
90,1984,0.387
90,1985,0.406
90,1986,0.107
90,1987,0.82
90,1988,0.625
90,1989,0.141
90,1990,0.705
90,1991,0.773
90,1992,0.426
90,1993,0.793
90,1994,0.62
90,1995,0.682
90,1996,0.957
90,1997,0.875
90,1998,1.213
90,1999,0.567
90,2000,0.686
90,2001,0.962
90,2002,1.308
90,2003,1.235
90,2004,1.256
90,2005,1.37
90,2006,1.32
90,2007,1.184
90,2008,1.311
90,2009,1.139
90,2010,1.543
90,2011,1.265
90,2012,0.722
90,2013,1.305
90,2014,1.181
90,2015,1.432
90,2016,1.442
90,2017,1.807
90,2018,1.53
90,2019,1.797
90,2020,1.683
175,1961,-0.137
175,1962,-0.076
175,1963,0.145
175,1964,-0.22
175,1965,-0.37
175,1966,-0.039
175,1967,-0.286
175,1968,-0.467
175,1969,0.722
175,1970,0.324
175,1971,-0.053
175,1972,0.277
175,1973,0.59
175,1974,-0.148
175,1975,-0.169
175,1976,-0.098
175,1977,0.399
175,1978,0.316
175,1979,0.497
175,1980,0.656
175,1981,0.49
175,1982,0.404
175,1983,1.03
175,1984,0.578
175,1985,0.422
175,1986,0.548
175,1987,0.878
175,1988,0.796
175,1989,0.63
175,1990,1.183
175,1991,1.069
175,1992,0.978
175,1993,1.183
175,1994,0.929
175,1995,1.016
175,1996,1.161
175,1997,1.355
175,1998,1.772
175,1999,0.978
175,2000,1.179
175,2001,1.415
175,2002,1.51
175,2003,1.236
175,2004,1.306
175,2005,1.64
175,2006,1.428
175,2007,1.333
175,2008,1.626
175,2009,1.165
175,2010,1.643
175,2011,1.413
175,2012,1.179
175,2013,1.458
175,2014,1.689
175,2015,1.722
175,2016,2.038
175,2017,2.171
175,2018,1.618
175,2019,1.939
175,2020,2.2
91,1961,0.014
91,1962,-0.079
91,1963,-0.136
91,1964,0.204
91,1965,-0.129
91,1966,0.231
91,1967,-0.196
91,1968,-0.22
91,1969,0.484
91,1970,0.416
91,1971,-0.464
91,1972,0.027
91,1973,0.117
91,1974,-0.359
91,1975,-0.273
91,1976,-0.371
91,1977,0.111
91,1978,0.014
91,1979,0.335
91,1980,0.368
91,1981,0.516
91,1982,0.385
91,1983,0.561
91,1984,-0.295
91,1985,-0.361
91,1986,0.08
91,1987,0.544
91,1988,0.432
91,1989,-0.028
91,1990,0.513
91,1991,0.442
91,1992,0.118
91,1993,0.351
91,1994,0.518
91,1995,0.932
91,1996,0.559
91,1997,0.682
91,1998,1.284
91,1999,0.462
91,2000,0.55
91,2001,0.691
91,2002,0.79
91,2003,1.202
91,2004,0.998
91,2005,1.099
91,2006,0.932
91,2007,0.914
91,2008,0.731
91,2009,1.249
91,2010,1.153
91,2011,0.809
91,2012,0.902
91,2013,0.953
91,2014,1.297
91,2015,1.589
91,2016,1.64
91,2017,1.307
91,2018,1.411
91,2019,1.301
91,2020,1.499
93,1961,-0.104
93,1962,-0.087
93,1963,-0.157
93,1964,0.262
93,1965,-0.285
93,1966,-0.003
93,1967,-0.167
93,1968,-0.267
93,1969,0.168
93,1970,-0.122
93,1971,-0.067
93,1972,0.105
93,1973,0.49
93,1974,-0.226
93,1975,0.426
93,1976,-0.421
93,1977,0.361
93,1978,0.156
93,1979,0.11
93,1980,0.552
93,1981,0.4
93,1982,0.456
93,1983,0.584
93,1984,0.316
93,1985,0.127
93,1986,0.252
93,1987,0.86
93,1988,0.681
93,1989,0.366
93,1990,0.744
93,1991,0.727
93,1992,0.442
93,1993,0.371
93,1994,1.078
93,1995,0.889
93,1996,0.363
93,1997,1.078
93,1998,1.127
93,1999,1.177
93,2000,0.825
93,2001,0.627
93,2002,0.854
93,2003,1.163
93,2004,0.83
93,2005,1.004
93,2006,0.825
93,2007,1.024
93,2008,0.663
93,2009,0.779
93,2010,1.028
93,2011,0.436
93,2012,0.742
93,2013,0.971
93,2014,1.193
93,2015,1.256
93,2016,1.189
93,2017,0.985
93,2018,1.106
93,2019,1.356
93,2020,1.284
94,1961,0.682
94,1962,0.051
94,1963,-0.172
94,1964,0.176
94,1965,-0.414
94,1966,0.264
94,1967,0.166
94,1968,0.047
94,1969,0.027
94,1970,-0.122
94,1971,-0.222
94,1972,-0.145
94,1973,0.043
94,1974,-0.221
94,1975,-0.168
94,1976,-0.411
94,1977,0.322
94,1978,-0.586
94,1979,0.107
94,1980,-0.538
94,1981,-0.455
94,1982,0.579
94,1983,0.222
94,1984,-0.535
94,1985,0.292
94,1986,0.626
94,1987,0.202
94,1988,0.763
94,1989,0.165
94,1990,1.139
94,1991,0.009
94,1992,0.559
94,1993,0.507
94,1994,1.504
94,1995,0.228
94,1996,0.389
94,1997,0.885
94,1998,0.967
94,1999,0.822
94,2000,1.217
94,2001,1.583
94,2002,0.854
94,2003,1.615
94,2004,0.601
94,2005,0.539
94,2006,0.718
94,2007,1.433
94,2008,1.077
94,2009,1.141
94,2010,0.861
94,2011,1.117
94,2012,1.61
94,2013,0.976
94,2014,1.459
94,2015,1.614
94,2016,1.688
94,2017,1.383
94,2018,1.935
94,2019,1.654
94,2020,1.629
95,1961,-0.066
95,1962,-0.151
95,1963,-0.277
95,1964,-0.101
95,1965,-0.109
95,1966,-0.074
95,1967,-0.354
95,1968,-0.343
95,1969,0.278
95,1970,-0.106
95,1971,-0.181
95,1972,0.255
95,1973,0.544
95,1974,-0.265
95,1975,0.064
95,1976,-0.122
95,1977,0.384
95,1978,0.281
95,1979,0.398
95,1980,0.425
95,1981,0.077
95,1982,0.465
95,1983,0.593
95,1984,0.084
95,1985,0.147
95,1986,0.126
95,1987,0.375
95,1988,0.545
95,1989,0.229
95,1990,0.33
95,1991,0.507
95,1992,0.501
95,1993,0.212
95,1994,0.781
95,1995,0.9
95,1996,0.12
95,1997,0.86
95,1998,1.091
95,1999,0.451
95,2000,0.13
95,2001,0.39
95,2002,0.804
95,2003,0.763
95,2004,0.65
95,2005,1.127
95,2006,0.765
95,2007,0.932
95,2008,0.709
95,2009,0.948
95,2010,0.928
95,2011,0.843
95,2012,0.752
95,2013,1.022
95,2014,0.778
95,2015,1.223
95,2016,1.449
95,2017,1.095
95,2018,0.819
95,2019,1.252
95,2020,1.853
97,1961,1.18
97,1962,-0.414
97,1963,-0.458
97,1964,-0.872
97,1965,-0.879
97,1966,0.758
97,1967,0.599
97,1968,0.388
97,1969,-0.272
97,1970,-0.505
97,1971,-0.062
97,1972,0.393
97,1973,-0.031
97,1974,0.264
97,1975,0.858
97,1976,-0.275
97,1977,0.549
97,1978,-0.867
97,1979,0.054
97,1980,-0.611
97,1981,0.158
97,1982,0.116
97,1983,1.004
97,1984,-0.14
97,1985,-1.054
97,1986,0.374
97,1987,-0.527
97,1988,0.405
97,1989,0.885
97,1990,1.093
97,1991,-0.033
97,1992,0.924
97,1993,0.086
97,1994,1.761
97,1995,0.65
97,1996,-0.316
97,1997,-0.125
97,1998,1.102
97,1999,0.626
97,2000,1.764
97,2001,1.42
97,2002,1.453
97,2003,0.74
97,2004,0.582
97,2005,0.268
97,2006,0.723
97,2007,2.166
97,2008,1.518
97,2009,1.637
97,2010,0.831
97,2011,0.915
97,2012,1.755
97,2013,1.185
97,2014,2.248
97,2015,2.103
97,2016,1.929
97,2017,1.383
97,2018,2.579
97,2019,2.411
97,2020,2.048
99,1961,0.55
99,1962,-0.273
99,1963,-0.05
99,1964,1.099
99,1965,-0.136
99,1966,-0.501
99,1967,-0.599
99,1968,-0.637
99,1969,-0.902
99,1970,-0.619
99,1971,-0.012
99,1972,0.82
99,1973,-0.051
99,1974,0.569
99,1975,-0.39
99,1976,0.37
99,1977,-0.25
99,1978,0.036
99,1979,-1.321
99,1980,0.3
99,1981,-1.006
99,1982,-0.349
99,1983,-0.922
99,1984,0.154
99,1985,0.125
99,1986,-0.117
99,1987,0.666
99,1988,-0.109
99,1989,-0.201
99,1990,0.148
99,1991,0.757
99,1992,0.215
99,1993,0.206
99,1994,-0.115
99,1995,-0.349
99,1996,0.545
99,1997,0.417
99,1998,0.223
99,1999,0.489
99,2000,0.316
99,2001,0.623
99,2002,0.834
99,2003,1.855
99,2004,1.305
99,2005,0.518
99,2006,1.103
99,2007,1.169
99,2008,0.821
99,2009,0.98
99,2010,1.233
99,2011,1.041
99,2012,0.763
99,2013,0.776
99,2014,1.706
99,2015,0.462
99,2016,1.453
99,2017,1.736
99,2018,0.859
99,2019,1.366
99,2020,0.798
100,1961,-0.208
100,1962,-0.486
100,1963,-0.042
100,1964,-0.032
100,1965,-0.085
100,1966,0.292
100,1967,-0.206
100,1968,-0.199
100,1969,0.333
100,1970,0.054
100,1971,-0.49
100,1972,0.025
100,1973,0.319
100,1974,0.034
100,1975,-0.297
100,1976,-0.001
100,1977,0.17
100,1978,-0.152
100,1979,0.321
100,1980,0.429
100,1981,0.081
100,1982,-0.009
100,1983,-0.144
100,1984,-0.116
100,1985,0.185
100,1986,0.176
100,1987,0.567
100,1988,0.499
100,1989,-0.008
100,1990,-0.074
100,1991,0.185
100,1992,0.031
100,1993,0.214
100,1994,0.09
100,1995,0.208
100,1996,0.319
100,1997,-0.083
100,1998,0.569
100,1999,0.448
100,2000,0.339
100,2001,0.472
100,2002,0.832
100,2003,0.675
100,2004,0.563
100,2005,0.58
100,2006,0.643
100,2007,0.604
100,2008,0.248
100,2009,1.118
100,2010,1.101
100,2011,0.323
100,2012,0.451
100,2013,0.397
100,2014,0.492
100,2015,0.653
100,2016,1.048
100,2017,0.949
100,2018,0.855
100,2019,0.772
100,2020,0.461
101,1961,-0.093
101,1962,-0.034
101,1963,-0.131
101,1964,-0.032
101,1965,-0.243
101,1966,0.072
101,1967,-0.107
101,1968,-0.032
101,1969,0.189
101,1970,0.15
101,1971,-0.163
101,1972,-0.024
101,1973,0.282
101,1974,-0.122
101,1975,-0.107
101,1976,0.02
101,1977,0.129
101,1978,0.108
101,1979,0.183
101,1980,0.233
101,1981,0.167
101,1982,-0.001
101,1983,0.383
101,1984,-0.183
101,1985,0.073
101,1986,0.044
101,1987,0.449
101,1988,0.369
101,1989,0.07
101,1990,0.12
101,1991,0.203
101,1992,0.264
101,1993,0.206
101,1994,0.267
101,1995,0.344
101,1996,0.387
101,1997,0.397
101,1998,0.997
101,1999,0.265
101,2000,0.271
101,2001,0.515
101,2002,0.608
101,2003,0.567
101,2004,0.524
101,2005,0.702
101,2006,0.416
101,2007,0.485
101,2008,0.278
101,2009,0.586
101,2010,0.797
101,2011,0.349
101,2012,0.443
101,2013,0.782
101,2014,0.768
101,2015,0.789
101,2016,1.455
101,2017,0.968
101,2018,0.881
101,2019,1.056
101,2020,1.259
102,1961,-0.051
102,1962,0.259
102,1963,0.692
102,1964,-0.734
102,1965,-0.319
102,1966,0.716
102,1967,-0.284
102,1968,-0.245
102,1969,-0.351
102,1970,0.981
102,1971,0.105
102,1972,-0.937
102,1973,-0.189
102,1974,-0.666
102,1975,-0.209
102,1976,-0.549
102,1977,0.401
102,1978,0.275
102,1979,0.697
102,1980,0.551
102,1981,0.683
102,1982,-0.106
102,1983,-0.093
102,1984,0.144
102,1985,0.233
102,1986,0.212
102,1987,0.525
102,1988,0.701
102,1989,0.219
102,1990,0.726
102,1991,0.386
102,1992,-0.774
102,1993,-0.029
102,1994,0.804
102,1995,0.692
102,1996,0.238
102,1997,0.647
102,1998,1.157
102,1999,1.634
102,2000,1.188
102,2001,1.491
102,2002,1.666
102,2003,0.883
102,2004,1.463
102,2005,0.807
102,2006,1.822
102,2007,0.857
102,2008,1.135
102,2009,1.166
102,2010,2.2
102,2011,1.335
102,2012,1.09
102,2013,1.638
102,2014,1.063
102,2015,1.835
102,2016,1.64
102,2017,1.746
102,2018,2.036
102,2019,1.616
102,2020,1.36
103,1961,-0.173
103,1962,0.896
103,1963,0.453
103,1964,-0.801
103,1965,-0.118
103,1966,0.981
103,1967,-0.825
103,1968,-0.262
103,1969,0.255
103,1970,0.675
103,1971,-0.165
103,1972,-0.723
103,1973,-0.206
103,1974,-0.411
103,1975,-0.242
103,1976,-0.787
103,1977,0.279
103,1978,0.124
103,1979,1.22
103,1980,-0.002
103,1981,0.183
103,1982,-0.495
103,1983,-0.901
103,1984,-0.072
103,1985,-0.06
103,1986,0.297
103,1987,0.27
103,1988,-0.014
103,1989,0.069
103,1990,0.243
103,1991,0.533
103,1992,-1.253
103,1993,-0.549
103,1994,0.92
103,1995,0.276
103,1996,0.718
103,1997,0.212
103,1998,1.187
103,1999,1.805
103,2000,0.87
103,2001,1.171
103,2002,1.048
103,2003,0.848
103,2004,0.954
103,2005,0.404
103,2006,1.5
103,2007,0.854
103,2008,1.033
103,2009,0.72
103,2010,2.536
103,2011,0.749
103,2012,1.145
103,2013,1.139
103,2014,1.075
103,2015,1.808
103,2016,1.513
103,2017,1.452
103,2018,2.303
103,2019,1.639
103,2020,1.781
104,1961,0.262
104,1962,-0.689
104,1963,-0.775
104,1964,0.155
104,1965,-0.558
104,1966,-0.04
104,1967,-0.018
104,1968,0.054
104,1969,-0.29
104,1970,0.035
104,1971,0.318
104,1972,-0.288
104,1973,0.341
104,1974,-0.232
104,1975,0.681
104,1976,0.541
104,1977,-0.299
104,1978,0.239
104,1979,-0.705
104,1980,-0.076
104,1981,0.355
104,1982,0.131
104,1983,0.382
104,1984,0.306
104,1985,-0.47
104,1986,-0.757
104,1987,-0.177
104,1988,0.215
104,1989,1.018
104,1990,0.789
104,1991,0.176
104,1992,0.425
104,1993,0.045
104,1994,0.267
104,1995,1.182
104,1996,-0.02
104,1997,0.966
104,1998,0.927
104,1999,1.062
104,2000,0.555
104,2001,0.538
104,2002,0.821
104,2003,1.015
104,2004,0.887
104,2005,1.164
104,2006,1.148
104,2007,1.346
104,2008,0.846
104,2009,0.814
104,2010,-0.092
104,2011,0.574
104,2012,0.727
104,2013,0.611
104,2014,1.362
104,2015,0.437
104,2016,1.047
104,2017,1.281
104,2018,0.801
104,2019,1.222
104,2020,1.103
264,1961,0.359
264,1962,-0.742
264,1963,-0.817
264,1964,0.096
264,1965,-0.579
264,1966,-0.101
264,1967,0.105
264,1968,0.026
264,1969,-0.305
264,1970,0.029
264,1971,0.297
264,1972,-0.205
264,1973,0.28
264,1974,-0.215
264,1975,0.685
264,1976,0.651
264,1977,-0.351
264,1978,0.199
264,1979,-0.789
264,1980,-0.044
264,1981,0.275
264,1982,0.059
264,1983,0.364
264,1984,0.335
264,1985,-0.51
264,1986,-0.704
264,1987,-0.245
264,1988,0.25
264,1989,1.078
264,1990,0.879
264,1991,0.156
264,1992,0.44
264,1993,-0.054
264,1994,0.257
264,1995,1.153
264,1996,-0.121
264,1997,0.916
264,1998,0.921
264,1999,1.103
264,2000,0.619
264,2001,0.51
264,2002,0.889
264,2003,1.048
264,2004,0.948
264,2005,1.164
264,2006,1.222
264,2007,1.309
264,2008,0.812
264,2009,0.857
264,2010,-0.123
264,2011,0.672
264,2012,0.611
264,2013,0.453
264,2014,1.507
264,2015,0.402
264,2016,1.11
264,2017,1.374
264,2018,0.886
264,2019,1.184
264,2020,1.211
105,1961,-0.136
105,1962,0.757
105,1963,0.832
105,1964,-0.613
105,1965,-0.006
105,1966,0.639
105,1967,-0.903
105,1968,-0.071
105,1969,0.279
105,1970,0.235
105,1971,-0.336
105,1972,-0.493
105,1973,-0.472
105,1974,-0.256
105,1975,-0.42
105,1976,-0.587
105,1977,-0.013
105,1978,-0.099
105,1979,0.582
105,1980,-0.229
105,1981,-0.245
105,1982,-0.595
105,1983,-1.099
105,1984,-0.246
105,1985,-0.021
105,1986,0.01
105,1987,-0.364
105,1988,-0.046
105,1989,-0.239
105,1990,-0.178
105,1991,0.323
105,1992,-1.111
105,1993,-0.445
105,1994,0.721
105,1995,-0.23
105,1996,0.258
105,1997,-0.22
105,1998,0.779
105,1999,0.773
105,2000,0.157
105,2001,0.769
105,2002,0.647
105,2003,0.477
105,2004,0.477
105,2005,0.115
105,2006,0.501
105,2007,0.433
105,2008,0.637
105,2009,0.733
105,2010,2.226
105,2011,0.473
105,2012,0.926
105,2013,1.014
105,2014,0.767
105,2015,1.237
105,2016,1.527
105,2017,0.647
105,2018,1.881
105,2019,1.071
105,2020,1.309
106,1961,0.804
106,1962,0.035
106,1963,-0.355
106,1964,0.14
106,1965,-0.422
106,1966,0.312
106,1967,0.304
106,1968,0.016
106,1969,-0.104
106,1970,-0.151
106,1971,-0.153
106,1972,-0.131
106,1973,0.041
106,1974,-0.111
106,1975,0.072
106,1976,-0.321
106,1977,0.293
106,1978,-0.522
106,1979,0.034
106,1980,-0.414
106,1981,-0.271
106,1982,0.516
106,1983,0.387
106,1984,-0.449
106,1985,0.135
106,1986,0.457
106,1987,0.197
106,1988,0.84
106,1989,0.422
106,1990,1.14
106,1991,0.039
106,1992,0.546
106,1993,0.533
106,1994,1.528
106,1995,0.436
106,1996,0.252
106,1997,0.943
106,1998,0.966
106,1999,0.92
106,2000,1.254
106,2001,1.553
106,2002,0.938
106,2003,1.54
106,2004,0.769
106,2005,0.587
106,2006,0.865
106,2007,1.576
106,2008,1.149
106,2009,1.24
106,2010,0.745
106,2011,1.242
106,2012,1.54
106,2013,1.009
106,2014,1.642
106,2015,1.74
106,2016,1.739
106,2017,1.618
106,2018,1.873
106,2019,1.709
106,2020,1.903
109,1961,-0.092
109,1962,-0.098
109,1963,-0.168
109,1964,-0.099
109,1965,-0.282
109,1966,-0.055
109,1967,-0.203
109,1968,-0.04
109,1969,0.324
